model_name,max_new_tokens,temperature,top_p,top_k,repetition_penalty,unique_name,raw_prompt,thought,emotion,prompt
Qwen/Qwen2.5-3B-Instruct,1024,,,,,Qwen/Qwen2.5-3B-Instruct_1024_N_N_N_N,I want you to write an paragraph including 4 to 6 sentences in the form of diary for mental treatment. please include given sentence intact and make the paragraph to feel emotion. given sentence: {distorted_thought} emotion: {emotion},My last interview for a job went bad because I know the interviewer didn't like my tie.,Depression,I want you to write an paragraph including 4 to 6 sentences in the form of diary for mental treatment. please include given sentence intact and make the paragraph to feel emotion. given sentence: My last interview for a job went bad because I know the interviewer didn't like my tie. emotion: Depression
Qwen/Qwen2.5-3B-Instruct,1024,,,,,Qwen/Qwen2.5-3B-Instruct_1024_N_N_N_N,I want you to write an paragraph including 4 to 6 sentences in the form of diary for mental treatment. please include given sentence intact and make the paragraph to feel emotion. given sentence: {distorted_thought} emotion: {emotion},My last interview for a job went bad because I know the interviewer didn't like my tie.,anger,I want you to write an paragraph including 4 to 6 sentences in the form of diary for mental treatment. please include given sentence intact and make the paragraph to feel emotion. given sentence: My last interview for a job went bad because I know the interviewer didn't like my tie. emotion: anger
Qwen/Qwen2.5-3B-Instruct,1024,,,,,Qwen/Qwen2.5-3B-Instruct_1024_N_N_N_N,I want you to write an paragraph including 4 to 6 sentences in the form of diary for mental treatment. please include given sentence intact and make the paragraph to feel emotion. given sentence: {distorted_thought} emotion: {emotion},My last interview for a job went bad because I know the interviewer didn't like my tie.,anxiety,I want you to write an paragraph including 4 to 6 sentences in the form of diary for mental treatment. please include given sentence intact and make the paragraph to feel emotion. given sentence: My last interview for a job went bad because I know the interviewer didn't like my tie. emotion: anxiety
Qwen/Qwen2.5-3B-Instruct,1024,,,,,Qwen/Qwen2.5-3B-Instruct_1024_N_N_N_N,I want you to write an paragraph including 4 to 6 sentences in the form of diary for mental treatment. please include given sentence intact and make the paragraph to feel emotion. given sentence: {distorted_thought} emotion: {emotion},My last interview for a job went bad because I know the interviewer didn't like my tie.,disappointment,I want you to write an paragraph including 4 to 6 sentences in the form of diary for mental treatment. please include given sentence intact and make the paragraph to feel emotion. given sentence: My last interview for a job went bad because I know the interviewer didn't like my tie. emotion: disappointment
Qwen/Qwen2.5-3B-Instruct,1024,,,,,Qwen/Qwen2.5-3B-Instruct_1024_N_N_N_N,I want you to write an paragraph including 4 to 6 sentences in the form of diary for mental treatment. please include given sentence intact and make the paragraph to feel emotion. given sentence: {distorted_thought} emotion: {emotion},My last interview for a job went bad because I know the interviewer didn't like my tie.,helplessness,I want you to write an paragraph including 4 to 6 sentences in the form of diary for mental treatment. please include given sentence intact and make the paragraph to feel emotion. given sentence: My last interview for a job went bad because I know the interviewer didn't like my tie. emotion: helplessness
Qwen/Qwen2.5-3B-Instruct,1024,,,,,Qwen/Qwen2.5-3B-Instruct_1024_N_N_N_N,I want you to write an paragraph including 4 to 6 sentences in the form of diary for mental treatment. please include given sentence intact and make the paragraph to feel emotion. given sentence: {distorted_thought} emotion: {emotion},I am a stay at home mome. I will never have a job outside the home again.,Depression,I want you to write an paragraph including 4 to 6 sentences in the form of diary for mental treatment. please include given sentence intact and make the paragraph to feel emotion. given sentence: I am a stay at home mome. I will never have a job outside the home again. emotion: Depression
Qwen/Qwen2.5-3B-Instruct,1024,,,,,Qwen/Qwen2.5-3B-Instruct_1024_N_N_N_N,I want you to write an paragraph including 4 to 6 sentences in the form of diary for mental treatment. please include given sentence intact and make the paragraph to feel emotion. given sentence: {distorted_thought} emotion: {emotion},I am a stay at home mome. I will never have a job outside the home again.,anger,I want you to write an paragraph including 4 to 6 sentences in the form of diary for mental treatment. please include given sentence intact and make the paragraph to feel emotion. given sentence: I am a stay at home mome. I will never have a job outside the home again. emotion: anger
Qwen/Qwen2.5-3B-Instruct,1024,,,,,Qwen/Qwen2.5-3B-Instruct_1024_N_N_N_N,I want you to write an paragraph including 4 to 6 sentences in the form of diary for mental treatment. please include given sentence intact and make the paragraph to feel emotion. given sentence: {distorted_thought} emotion: {emotion},I am a stay at home mome. I will never have a job outside the home again.,anxiety,I want you to write an paragraph including 4 to 6 sentences in the form of diary for mental treatment. please include given sentence intact and make the paragraph to feel emotion. given sentence: I am a stay at home mome. I will never have a job outside the home again. emotion: anxiety
Qwen/Qwen2.5-3B-Instruct,1024,,,,,Qwen/Qwen2.5-3B-Instruct_1024_N_N_N_N,I want you to write an paragraph including 4 to 6 sentences in the form of diary for mental treatment. please include given sentence intact and make the paragraph to feel emotion. given sentence: {distorted_thought} emotion: {emotion},I am a stay at home mome. I will never have a job outside the home again.,disappointment,I want you to write an paragraph including 4 to 6 sentences in the form of diary for mental treatment. please include given sentence intact and make the paragraph to feel emotion. given sentence: I am a stay at home mome. I will never have a job outside the home again. emotion: disappointment
Qwen/Qwen2.5-3B-Instruct,1024,,,,,Qwen/Qwen2.5-3B-Instruct_1024_N_N_N_N,I want you to write an paragraph including 4 to 6 sentences in the form of diary for mental treatment. please include given sentence intact and make the paragraph to feel emotion. given sentence: {distorted_thought} emotion: {emotion},I am a stay at home mome. I will never have a job outside the home again.,helplessness,I want you to write an paragraph including 4 to 6 sentences in the form of diary for mental treatment. please include given sentence intact and make the paragraph to feel emotion. given sentence: I am a stay at home mome. I will never have a job outside the home again. emotion: helplessness
Qwen/Qwen2.5-3B-Instruct,1024,,,,,Qwen/Qwen2.5-3B-Instruct_1024_N_N_N_N,I want you to write an paragraph including 4 to 6 sentences in the form of diary for mental treatment. please include given sentence intact and make the paragraph to feel emotion. given sentence: {distorted_thought} emotion: {emotion},"I'm about to graduate college, but I still have a lot of hard classes left to take.",Depression,"I want you to write an paragraph including 4 to 6 sentences in the form of diary for mental treatment. please include given sentence intact and make the paragraph to feel emotion. given sentence: I'm about to graduate college, but I still have a lot of hard classes left to take. emotion: Depression"
Qwen/Qwen2.5-3B-Instruct,1024,,,,,Qwen/Qwen2.5-3B-Instruct_1024_N_N_N_N,I want you to write an paragraph including 4 to 6 sentences in the form of diary for mental treatment. please include given sentence intact and make the paragraph to feel emotion. given sentence: {distorted_thought} emotion: {emotion},"I'm about to graduate college, but I still have a lot of hard classes left to take.",anger,"I want you to write an paragraph including 4 to 6 sentences in the form of diary for mental treatment. please include given sentence intact and make the paragraph to feel emotion. given sentence: I'm about to graduate college, but I still have a lot of hard classes left to take. emotion: anger"
Qwen/Qwen2.5-3B-Instruct,1024,,,,,Qwen/Qwen2.5-3B-Instruct_1024_N_N_N_N,I want you to write an paragraph including 4 to 6 sentences in the form of diary for mental treatment. please include given sentence intact and make the paragraph to feel emotion. given sentence: {distorted_thought} emotion: {emotion},"I'm about to graduate college, but I still have a lot of hard classes left to take.",anxiety,"I want you to write an paragraph including 4 to 6 sentences in the form of diary for mental treatment. please include given sentence intact and make the paragraph to feel emotion. given sentence: I'm about to graduate college, but I still have a lot of hard classes left to take. emotion: anxiety"
